frame,keypoint,distance_px,png_conf,jpeg_conf,png_xy,jpeg_xy
00000199,22,1.0759530219502018,0.6270387768745422,0.6217427253723145,"[726.7543392181396, 881.8118178844452]","[727.4204459720188, 880.9668464660645]"
00000199,23,1.1003593733167634,0.8196343183517456,0.8208234310150146,"[674.3015447192722, 921.4190290768943]","[674.9877713521321, 920.5588641166687]"
00000199,24,0.9162444023134352,0.7366122007369995,0.7363452911376953,"[758.8682950337729, 806.8792561690011]","[758.4520289103191, 806.0630292892456]"
00000199,25,0.6926154237284207,0.7556991577148438,0.7583895921707153,"[744.952247513665, 913.9257729053497]","[745.6113739013672, 914.1385369300842]"
00000208,0,1.3168565935294,0.9683772325515747,0.9685313701629639,"[419.0014953613281, 292.6933059692383]","[418.1192122565376, 293.6708988348644]"
00000208,1,0.29660506880032256,1.004887342453003,1.00626540184021,"[430.34189097086596, 282.4869499206543]","[430.59379662407764, 282.33036732673645]"
00000208,2,1.316708269666512,0.8952719569206238,0.897030234336853,"[422.40361404418945, 279.08483123779297]","[421.52137162950305, 280.06226102511096]"
00000208,3,0.8954869214876698,0.9731453657150269,0.9725152254104614,"[465.497117360433, 299.49754333496094]","[464.61539035373266, 299.3411645889282]"
00000208,4,1.3954810806446412,0.6908643841743469,0.6900721192359924,"[490.445987701416, 289.29118728637695]","[491.83266533745655, 289.13468623161316]"
00000208,5,0.29657007394337725,0.7863636016845703,0.7885416746139526,"[476.8375129699707, 363.0037587483723]","[477.0899747212728, 362.8481410344441]"
00000208,6,0.8951272691688247,0.6975545883178711,0.6994116306304932,"[484.7757898966471, 363.0037587483723]","[483.89429346720374, 362.8481410344441]"
00000208,7,0.8941969535423384,0.823971152305603,0.8259996175765991,"[550.5500844319661, 437.85036977132165]","[549.66937467787, 437.695648988088]"
00000208,8,1.0115335879598755,0.5473275780677795,0.5498133301734924,"[507.45658111572266, 445.78864669799805]","[507.70940907796216, 446.7680741945902]"
00000208,9,0.29558077663422744,0.7783434391021729,0.7785347700119019,"[453.0226821899414, 482.0779126485189]","[453.2748591105143, 481.9237218697866]"
00000208,10,0.29531652552544824,0.5768184661865234,0.5832099914550781,"[429.2078514099121, 485.48003133138025]","[429.45974349975586, 485.325881322225]"
00000208,11,0.2951582396581245,0.6621956825256348,0.6630902886390686,"[455.290761311849, 553.5224049886068]","[455.54296535915796, 553.3690703709921]"
00000208,12,0.29567993715468827,0.6209543943405151,0.6216210126876831,"[506.3225415547689, 553.5224049886068]","[506.5753559536404, 553.3690703709921]"
00000208,13,1.3097864873621092,0.7434809803962708,0.7448078393936157,"[406.52706019083666, 720.2262204488118]","[406.7786810133192, 718.9408303896587]"
00000208,14,0.29501894683083835,0.6864631772041321,0.6880831718444824,"[530.1373723347981, 699.8135083516438]","[530.3904715643989, 699.6619268258412]"
00000208,15,0.2924839002523985,0.7944152355194092,0.795245885848999,"[391.7845458984375, 881.259838104248]","[392.0359903971354, 881.1104309558868]"
00000208,16,1.0160515006433577,0.7403618097305298,0.7408187389373779,"[632.200932820638, 803.0111083984375]","[632.4552527533638, 803.9948167006175]"
00000208,17,0.8957293420435078,0.8290184736251831,0.8288768529891968,"[456.42480087280273, 234.8572883605957]","[455.54296535915796, 234.7001349925995]"
00000208,18,0.29659629931554177,0.8668636083602905,0.8677184581756592,"[468.8992360432942, 345.9931653340657]","[469.15160285102, 345.8373437722523]"
00000208,19,0.29539208987772203,0.8286793828010559,0.8285993337631226,"[480.23963165283203, 556.9245236714681]","[480.4921340942383, 556.7712298234304]"
00000208,20,1.3927599961222275,0.767065167427063,0.765458345413208,"[327.14429092407227, 882.3938776652019]","[328.5290154351128, 882.2444841066997]"
00000208,21,0.8921804430790817,0.7884434461593628,0.786549985408783,"[643.5413284301758, 889.1981150309246]","[642.6617308722603, 889.0488030115764]"
00000208,22,0.29178515211453765,0.8388543128967285,0.8375037312507629,"[333.9485282897949, 898.2704315185547]","[334.19928105672193, 898.1212282180786]"
00000208,23,0.8920893939283371,0.7179746031761169,0.7190278768539429,"[652.6136449178059, 881.259838104248]","[651.7341558668348, 881.1104309558868]"
00000208,24,1.3075674420606564,0.8113051652908325,0.8091625571250916,"[404.2589810689291, 908.4767875671387]","[404.51057476467554, 907.1936534245808]"
00000208,25,0.2957158780462661,0.7597754001617432,0.7610341310501099,"[659.4178822835287, 803.0111083984375]","[659.6725277370876, 802.8607635498047]"
00000217,0,0.8240056928623761,0.9370880126953125,0.9375165700912476,"[238.17804972330725, 331.79635302225756]","[237.6091423034668, 331.20025761922204]"
00000217,1,0.7327157402870861,0.9897174835205078,0.9914453029632568,"[249.18261845906568, 321.89224116007495]","[249.71400705973304, 322.3967196146647]"
00000217,2,0.7985017761080424,0.865759015083313,0.8698368072509766,"[242.57987721761071, 319.6913274129232]","[243.11135355631518, 319.0953928629557]"
